,Well_Job_ID,UWI_Number,Operator,Contractor,DSRE,DSR,TMLDR,Discard Ratio,TLML,Down_Loss,Evap_Loss,Total_SCE,Total_Dil,ROP,Temp,Well_Name,Well_Coord_Lon,Well_Coord_Lat,flowline_Shakers,DOW,IntLength,AMW,Drilling_Hours,Haul_OFF,Base_Oil,Water,Weight_Material,Chemicals,Reserve_Adds,TD_Date,Hole_Size,Dilution_Ratio,Dil_Per_Hole_Vol_Ratio,Solids_Generated,Average_LGS%,IsReviewed,Basin,Latitude,Longitude,DI Basin,AAPG Geologic Province,MD Depth,API Number,County Code,State Code
339,1826,,Southwestern Energy,Patterson 591,0.825437561,600.2004787,1.103793795,5.554031891,4588.0,0.0,346.0,3333.5326,4588.0,63.76281518,133.0833333,LABO 23&26-9-13 HC #2,,,Derrick Hyperpool,41,11506.0,15.4,180.45,3933.733079,1750.0,570.0,461.0,298.0,1509.0,2022-05-08 00:00:00,6.75,0.923644785,5.758012965,534.7330787,0.079017073,1,,31.757694,-93.6701136,ARKLA,ARKLA BASIN,22876.0,17085226110000,85.0,17.0
340,1827,,Conoco Phillips,H&P 256,0.811369863,1029.337397,1.168788486,1.732470816,3241.3,0.0,301.0,1783.297,3241.3,88.78125,145.0,M Koop-Mar-GWOSDZ USW E1,,,Derrick Hyperpool,12,14205.0,12.8,160.0,2812.634397,1459.5,321.0,184.8,192.8,1083.2,2022-06-07 00:00:00,8.75,1.210174189,1.945400779,1109.334397,0.10125,1,,29.1041868,-97.5215516,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,19445.0,42123351420000,123.0,42.0
341,1828,,Conoco Phillips,H&P 256,0.823460857,1073.293661,1.144203048,1.7302847,3379.8,0.0,267.8,1857.1036,3379.8,86.01818182,128.2,M.Koop-Mar-Gwosdz USW F1,,,Derrick Hyperpool,10,14193.0,12.9,165.0,2930.397261,1230.0,226.0,116.9,199.5,1607.4,19-07-2022,8.75,0.954389405,1.599065662,1108.397261,0.1043,1,,29.1041868,-97.5216128,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,18681.0,42123351430000,123.0,42.0
342,1829,,Conoco Phillips,H&P 256,0.829859748,1111.509981,1.128766843,1.362439408,2859.2,0.0,195.0,1514.365,2859.2,110.6268657,135.2222222,Yanta North 2/3-14 ULW 1,,,Derrick Hyperpool,9,14824.0,12.7,134.0,2625.874981,953.7,255.0,139.2,165.3,1346.0,2022-07-04 00:00:00,8.75,0.999230701,1.30710262,1157.674981,0.101111111,1,,28.9771694,-97.7825916,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,18360.0,42255372910000,255.0,42.0
343,1840,,Marathon Oil,H&P 514,0.792409453,630.6125829,1.118782398,1.148110614,1276.0,0.0,86.0,724.013,1276.0,135.8016529,143.25,Yosko Kinkler Unit  3H,,,Derrick Hyperpool,5,8216.0,11.75,60.5,1354.625583,540.0,113.0,143.0,66.0,414.0,27-10-2022,8.75,1.190586357,1.343462641,641.6255829,0.10646,1,,28.8618263,-97.9568284,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,15230.0,42255376010000,255.0,42.0
344,1841,,Marathon Oil,H&P 514,0.813700363,935.3064974,1.146847136,1.150370283,1939.0,47.0,111.0,1075.9488,1939.0,170.3758389,145.8,Yosko-Salge Kinkler Unit SA  1H,,,Derrick Hyperpool,7,12693.0,12.15,74.5,2011.255297,819.0,188.0,209.0,86.0,637.0,2022-03-11 00:00:00,8.75,1.210094755,1.313486045,991.2552974,0.112585714,1,,28.8618257,-97.9567503,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,19050.0,42255376020000,255.0,42.0
345,1842,,Marathon Oil,H&P 514,0.815222927,873.4900405,1.182533705,0.934512773,2009.0,0.0,149.0,816.2876,2009.0,152.1246819,151.6666667,Forister 541 AB SA  1H,,,Derrick Hyperpool,8,11957.0,11.8,78.6,1689.77764,738.0,60.0,160.0,114.0,937.0,23-11-2022,8.75,1.313262629,1.148024919,933.7776405,0.1116875,1,,,,,,,,,
346,1843,,Marathon Oil,Nabors X39,0.825230113,917.4050904,1.196363123,1.126872971,1946.0,90.0,113.0,1033.799,1946.0,177.7922078,136.4285714,Guajillo Unit 15 South 1H,,,Derrick Hyperpool,7,12321.0,12.35,69.3,1951.20409,733.0,243.0,185.0,67.0,718.0,2022-12-01 00:00:00,8.75,1.187851797,1.27623652,962.2040904,0.091,1,,28.672121,-98.310786,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,17616.0,42013357680000,13.0,42.0
347,1844,,BPX Energy,Nabors X52,0.810317149,474.3505124,1.0,1.058692669,953.92,0.0,0.0,502.19141,953.92,242.4208145,96.42857143,State Lee Way G W107H,,,Derrick Hyperpool,7,10715.0,10.9,44.2,976.5419224,459.64,171.0,131.58,35.7,156.0,19-02-2023,6.75,1.588876241,1.602339337,497.9719224,0.064,1,,31.8560124,-103.9520442,DELAWARE,PERMIAN BASIN,20713.0,42389401200000,389.0,42.0
348,1849,,DE IV OPERATING,Latshaw 14,0.74642082,552.2436929,1.0,1.292094431,1239.4,0.0,0.0,713.551,1239.4,112.0083247,116.0,MABEE J 1-2 4310H,,,Derrick Hyperpool,5,10764.0,9.75,96.1,1265.794693,784.0,83.2,104.0,37.1,231.1,2022-11-10 00:00:00,7.875,1.413073487,1.480845732,680.8946929,0.0612,1,,32.1875234,-102.1232013,MIDLAND,PERMIAN BASIN,20094.0,42317444360000,317.0,42.0
349,1850,,Southwestern Energy,Patterson 591,0.775201787,491.429769,1.115140659,5.602335214,3636.0,13.0,304.0,2753.1543,3636.0,52.59504132,140.5454545,LABO 23&26-9-13 HC #3,,,Derrick Hyperpool,25,11137.0,15.825,211.75,3244.584069,1750.0,567.0,664.0,236.0,419.0,13-06-2022,6.75,1.168477916,6.215415413,517.584069,0.090088,1,,31.7576028,-93.6699287,ARKLA,ARKLA BASIN,22692.0,17085226120000,85.0,17.0
350,1851,,Marathon Oil,H&P 514,0.830419803,1420.981886,1.17037256,1.416791459,3437.0,0.0,343.0,2013.235,3437.0,146.9662921,106.7272727,Middle McCowen 188H,,,Derrick Hyperpool,11,19620.0,11.85,133.5,3434.216886,1642.0,325.0,291.0,262.0,917.0,13-01-2023,8.75,1.251716764,1.644675779,1532.216886,0.118881818,1,,28.692612,-98.36525,No Details,No Details,25147.0,42013359650000,13.0,42.0
351,1852,,Conoco Phillips,H&P 256,0.861909811,971.2060637,2.34253168,1.179024146,3339.6,1461.1,76.2,1145.0754,3339.6,71.46107784,120.9090909,Matte Unit A3,,,Derrick Hyperpool,11,11934.0,12.55,167.0,2116.281464,1677.9,156.0,134.2,309.7,1061.8,18-02-2023,8.75,1.989213985,2.444040025,931.9814637,0.106,1,,29.1112306,-97.6529642,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,16386.0,42255351720000,255.0,42.0
352,1860,,Paloma Operating,H&P 543,0.783043693,700.9291526,1.0,2.289430813,2098.2,0.0,0.0,1604.7288,2098.2,37.40428098,130.5625,THE DUCA 13_24-12N-9W 4WHX,,,Derrick Hyperpool,17,12407.0,11.0,331.7,2305.657953,1153.3,116.0,265.7,137.5,425.7,14-11-2022,7.875,1.042232183,2.129331041,785.4579526,0.091764706,1,,35.521459,-98.106978,ANADARKO,ANADARKO BASIN,22305.0,35017258470000,17.0,35.0
353,1860,,Paloma Operating,H&P 543,0.924485169,1216.420271,1.0,1.219327428,2471.7,0.0,0.0,1483.2146,2471.7,81.3080895,118.0,THE DUCA 13_24-12N-9W 4WHX,,,Derrick Hyperpool,8,9448.0,11.0,116.2,2699.634871,508.9,62.0,16.2,134.2,1750.4,27-10-2022,10.625,0.486308589,0.662999247,1087.934871,0.088125,1,,35.521459,-98.106978,ANADARKO,ANADARKO BASIN,22305.0,35017258470000,17.0,35.0
354,1861,,Lewis Energy ,Lewis Energy 46,0.820029721,995.7155664,1.075670216,1.260849751,2108.0,0.0,95.0,1255.447724,2108.0,116.2978723,154.0,Gates 07-DR 1008H,,,Derrick Hyperpool,7,13665.0,12.55,117.5,2251.16329,734.977,382.0,332.945,107.643,550.435,2023-07-03 00:00:00,8.75,1.240645047,1.45953765,1067.16329,0.104314286,1,,28.1467829,-99.7554275,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,16947.0,42479448740000,479.0,42.0
355,1846,,Devon Energy ,H&P 437,0.865133704,955.5413046,1.0,0.765986982,1521.1,0.0,0.0,731.9322,1521.1,123.6894164,134.0,FRANKLIN UNIT 13H,,,Derrick Hyperpool,7,12505.0,11.3,101.1,1687.473505,380.9,208.6,111.2,31.9,788.5,25-02-2023,8.75,1.00091238,0.750173947,976.5735046,0.074714286,1,,28.9091265,-98.0437629,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,18005.0,42255376610000,255.0,42.0
356,1866,,Chesapeake Energy,Cactus 144,0.768205959,1587.239491,1.0,1.43414054,3315.0,0.0,0.0,2276.3245,3315.0,127.2062212,163.6,PGE BROWNE S 3H.,,,Derrick Hyperpool,12,22083.0,,173.6,3863.563991,1303.0,549.0,390.0,382.0,691.0,28-02-2023,8.75,1.152735473,1.521544004,1724.563991,0.201741667,1,,28.16361,-99.887095,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,18062.0,42479448730000,479.0,42.0
357,1875,,Paloma Operating,H&P 543,0.78187248,700.9511091,1.0,2.273699234,2251.0,0.0,0.0,1593.752,2251.0,39.10226899,134.9375,GRANT MORTON 18 19-12N-8W 1MHX,,,Derrick Hyperpool,17,11891.0,11.25,304.1,2294.703109,1012.9,401.0,303.6,96.7,436.8,2022-04-10 00:00:00,7.875,1.13832014,2.407048582,753.7031091,0.111117647,1,,35.521507,-98.085753,ANADARKO,ANADARKO BASIN,20096.0,35017257680000,17.0,35.0
358,1875,,Paloma Operating,H&P 543,0.887585069,1100.704065,1.011661023,1.269931714,2017.8,0.0,16.3,1397.819,2017.8,71.79705655,136.5,GRANT MORTON 18 19-12N-8W 1MHX,,,Derrick Hyperpool,7,9269.0,11.25,129.1,2498.523065,716.6,76.0,7.0,114.1,1104.1,17-09-2022,10.625,0.653661168,0.856066949,1067.323065,0.089142857,1,,35.521507,-98.085753,ANADARKO,ANADARKO BASIN,20096.0,35017257680000,17.0,35.0
359,1876,,Paloma Operating,H&P 543,0.787750976,714.5129061,1.138696239,4.937424321,4270.6,438.3,51.0,3527.8534,4270.6,39.81689688,145.7368421,GRANT MORTON 18 19-12N-8W 2WHX,,,Derrick Hyperpool,23,12395.0,10.5,311.3,4242.366306,1408.9,497.3,356.0,368.3,1640.1,2022-07-09 00:00:00,7.875,0.74563756,3.35494585,784.0663061,0.113043478,1,,35.521508,-98.085686,ANADARKO,ANADARKO BASIN,20090.0,35017257690000,17.0,35.0
360,1876,,Paloma Operating,H&P 543,0.947501304,1053.286668,1.0,0.901231003,1770.6,0.0,0.0,949.2546,1770.6,133.9652677,153.0,GRANT MORTON 18 19-12N-8W 2WHX,,,Derrick Hyperpool,7,9257.0,10.5,69.1,2002.541268,450.4,92.7,8.0,86.6,1132.9,15-08-2022,10.625,0.671790266,0.598250597,1065.941268,0.057285714,1,,35.521508,-98.085686,ANADARKO,ANADARKO BASIN,20090.0,35017257690000,17.0,35.0
361,1877,,Paloma Operating,H&P 543,0.768826764,650.5187098,1.018775131,1.498332923,1471.4,0.0,18.3,974.6936,1471.4,62.04629143,148.9,SAND BOULDER 19 30-12N-8W 2MHX,,,Derrick Hyperpool,12,11795.0,10.9,190.1,1625.21231,693.8,146.0,95.0,79.5,457.1,2022-03-08 00:00:00,7.875,1.040634718,1.359446811,746.1123098,0.093833333,1,,35.509934,-98.081549,ANADARKO,ANADARKO BASIN,15568.0,35017258070000,17.0,35.0
362,1877,,Paloma Operating,H&P 543,0.889451816,687.459789,1.417829263,0.804203255,1420.2,231.0,0.0,552.8574,1420.2,48.50847458,142.3333333,SAND BOULDER 19 30-12N-8W 2MHX,,,Derrick Hyperpool,7,5724.0,10.9,118.0,1240.317189,390.3,0.0,26.6,116.4,886.9,21-07-2022,10.625,0.964624874,0.809112566,659.117189,0.051857143,1,,35.509934,-98.081549,ANADARKO,ANADARKO BASIN,15568.0,35017258070000,17.0,35.0
363,1879,,Devon Energy ,H&P 437,0.842485707,887.82983,1.041706291,1.037050535,1431.0,0.0,38.4,920.7244,1431.0,150.4933333,151.6,FRANKLIN UNIT 16H,,,Derrick Hyperpool,5,11287.0,11.35,75.0,1808.55423,337.1,222.9,84.8,34.4,751.8,20-03-2023,8.75,0.737680027,0.77054483,881.45423,0.0774,1,,28.9091255,-98.0435759,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,18038.0,42255376620000,255.0,42.0
364,1880,,Devon Energy ,H&P 437,0.856865535,903.5689335,1.25965246,0.690496183,1687.5,0.0,162.0,623.9109,1687.5,167.244898,121.0,FRANKLIN UNIT 15H,,,Derrick Hyperpool,8,11473.0,11.2,68.6,1527.479834,415.8,276.9,71.4,58.3,865.1,14-03-2023,8.75,1.318136933,0.917877802,895.9798335,0.086125,1,,28.9091265,-98.0436379,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,17886.0,42255376640000,255.0,42.0
365,1881,,Oxy,H&P 252,0.871089886,914.4712624,2.584550006,0.649747044,3067.5,0.0,941.5,594.175,3067.5,164.9558824,0.0,MOSAIC 28-0-19-30 E 21H,,,Derrick Hyperpool,8,11217.0,13.3,68.0,1508.646262,1074.6,238.7,617.7,121.5,1015.0,2023-10-03 00:00:00,8.5,3.454369504,2.482924188,826.6462624,0.08425,1,,31.8075,-103.4064932,DELAWARE,PERMIAN BASIN,22980.0,42301361480000,301.0,42.0
366,1882,,Oxy,Ensign 778,0.779696775,717.8909606,1.0,1.702428457,1917.3,0.0,0.0,1222.158,1917.3,92.41016652,111.5,MOSAIC 28-0-19-30 I 82H,,,Derrick Hyperpool,6,10544.0,13.6,114.1,1940.048961,911.5,499.1,299.1,47.8,159.8,2023-01-04 00:00:00,8.5,1.438030107,2.261762243,777.0489606,0.078833333,1,,31.8088501,-103.4015651,DELAWARE,PERMIAN BASIN,22789.0,42301361510000,301.0,42.0
367,1883,,Oxy,Patterson 882,0.95545623,521.1609114,1.072183339,1.374832253,1228.85,51.72,0.0,716.50883,1228.85,82.08806818,109.5555556,Oxbow CC 17 8 FED COM 36H,,,Brandt King Cobra,11,11558.0,9.275,140.8,1237.669741,544.9,160.0,44.32,78.56,401.07,29-03-2023,6.75,1.1552963,1.541060036,537.1497414,0.030909091,1,,32.211936,-104.001852,DELAWARE,PERMIAN BASIN,18086.0,30015450880000,15.0,30.0
368,1885,,Comstock Resources,H&P 523,0.740042162,566.8107958,1.138227345,4.160883168,3276.0,240.0,86.0,2358.4335,3276.0,44.19247151,111.7692308,Sustainable Forest 4-9 HC #2 ALT,,,Derrick Hyperpool,21,11517.0,15.4,260.61,2925.244296,1313.0,163.0,602.0,180.0,1018.0,13-04-2023,6.75,0.957415166,4.218634402,535.2442958,0.111447619,1,,32.2352812,-93.2927656,ARKLA,ARKLA BASIN,22600.0,17081217930000,81.0,17.0
369,1870,,Marathon Oil,H&P 526,0.798742357,985.272897,1.085049446,1.443967254,2164.0,0.0,121.0,1422.7018,2164.0,206.0300752,122.3333333,B.Dupnik-V.Foegelle-F.541 B SA 1H,,,Derrick Hyperpool,7,13701.0,12.15,66.5,2407.974697,1003.0,220.0,202.0,123.0,616.0,2023-08-03 00:00:00,8.75,1.088070599,1.446763184,1069.974697,0.111728571,1,,28.853487,-97.982737,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,17544.0,42255376820000,255.0,42.0
370,1871,,Marathon Oil,H&P 526,0.779902287,804.3601031,1.026475263,1.878318298,2249.0,0.0,40.0,1510.8443,2249.0,166.1408451,154.4,Holland-O. Forister 541 B SA 1H,,,Derrick Hyperpool,6,11796.0,11.1,71.0,2315.204403,802.0,155.0,141.0,127.0,1024.0,15-03-2023,8.75,0.810804925,1.329780878,921.2044031,0.1091,1,,28.853556,-97.982736,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,17316.0,42255376800000,255.0,42.0
371,1872,,Marathon Oil,H&P 526,0.817772702,979.3178634,1.166785772,0.881616717,1601.0,0.0,144.0,863.383,1601.0,184.6219686,130.1666667,Vajdos F-Forister 541 A SA 1H,,,Derrick Hyperpool,6,12942.0,11.1,70.1,1842.700863,655.0,61.0,115.0,81.0,689.0,27-02-2023,8.75,1.056309888,0.902344139,1010.700863,0.1074,1,,28.853418,-97.982735,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,22348.0,42255376810000,255.0,42.0
372,1887,,Oxy,H&P 451,0.783047644,720.941016,1.270902102,1.501245977,1946.3,0.0,293.2,1082.3098,1946.3,92.12221305,127.5714286,Cedar 55-1-46-3 B 12H,,,Brandt King Cobra,9,11156.0,11.6,121.1,1803.250816,991.7,232.0,274.5,135.2,312.9,13-03-2023,8.5,1.509179719,1.986740107,822.150816,0.085333333,1,,31.9000566,-103.7406744,DELAWARE,PERMIAN BASIN,21978.0,42301359020000,301.0,42.0
373,1890,,Chesapeake Energy,Cactus 144,0.736287643,1285.60911,1.106669205,1.071937177,2597.0,0.0,147.0,1378.0922,2597.0,147.531746,141.5714286,PGE BROWNE S 5H,,,Derrick Hyperpool,8,18589.0,11.55,126.0,2663.70131,901.0,477.0,168.0,204.0,847.0,22-03-2023,8.75,1.269871493,1.205482139,1451.70131,0.1800375,1,,28.163582,-99.886943,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,22337.0,42479448670000,479.0,42.0
374,1891,,SilverBow Resources,Cactus 140,0.834511963,1104.536506,1.0,1.074096595,1969.0,0.0,0.0,1186.3789,1969.0,119.9829932,129.25,Washburn Ranck 02 15H,,,Derrick Hyperpool,8,14110.0,11.475,117.6,2290.915406,662.0,0.0,135.0,188.0,984.0,2023-08-03 00:00:00,8.75,0.830257517,0.89389802,1101.915406,0.10665,1,,28.375962,-98.93282,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,19317.0,42283374130000,283.0,42.0
375,1892,,Oxy,H&P 605,0.859072775,1185.644964,1.460390018,1.851943092,4081.4,0.0,1010.9,2195.747,4081.4,84.43450815,119.1818182,MERIDIAN STATE 57-3-23-11 E 21HB,,,Brandt King Cobra,13,16051.0,11.85,190.1,3381.391964,1978.8,784.0,710.0,116.1,492.5,2023-05-04 00:00:00,8.5,1.634477925,3.034004888,1182.891964,0.111230769,1,,31.7111129,-103.9371266,DELAWARE,PERMIAN BASIN,25811.0,42389400740000,389.0,42.0
376,1893,,Oxy,H&P 466,0.736134404,702.6801508,1.0,1.789237961,1699.6,0.0,0.0,1257.262,1699.6,122.2030238,132.2,WALNUT 55-1-46-3 C 14H,,,Derrick Hyperpool,7,11316.0,13.1,92.6,1959.942151,679.6,529.8,237.0,91.6,161.6,2023-06-04 00:00:00,8.5,1.223293156,1.844252624,833.9421508,0.098428571,1,,31.8997836,-103.7489787,DELAWARE,PERMIAN BASIN,22025.0,42301359000000,301.0,42.0
377,1895,,Oxy,H&P 244,0.800605525,761.0379942,1.0,1.712710548,1803.0,0.0,0.0,1303.4378,1803.0,97.7079646,122.8571429,SILVERTIP 76-15 T 16H,,,Derrick Hyperpool,8,11041.0,13.45,113.0,2064.475794,763.5,206.0,384.2,74.9,374.4,2023-06-04 00:00:00,8.5,1.096024682,1.755736142,813.6757942,0.0732875,1,,31.9711458,-103.5362385,DELAWARE,PERMIAN BASIN,23053.0,42301355730000,301.0,42.0
378,1896,,Oxy,H&P 451,0.720345322,512.5260216,3.458736163,0.654366034,1634.45,0.0,824.61,335.37962,1634.45,86.42391304,114.4,Cedar 55-1-46-3 C 13H,,,Brandt King Cobra,5,7951.0,12.85,92.0,847.9056416,824.64,255.2,268.6,58.14,227.87,31-03-2023,8.5,4.19399366,2.400488877,585.9556416,0.087,1,,31.9000566,-103.7404814,DELAWARE,PERMIAN BASIN,22225.0,42301359040000,301.0,42.0
379,1897,,Marathon Oil,H&P 526,0.826414999,997.7442899,1.169960866,0.87865439,1830.0,0.0,149.0,876.6724,1830.0,180.4660453,131.25,Middle McCowen 113H,,,Derrick Hyperpool,7,13553.0,12.25,75.1,1874.41669,698.0,72.0,197.0,108.0,755.0,2023-03-02 00:00:00,8.75,1.226227722,1.015668035,1058.41669,0.104128571,1,,28.663998,-98.373319,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,22305.0,42013359630000,13.0,42.0
380,1898,,Marathon Oil,H&P 526,0.827123236,988.7312309,1.516661143,0.514839305,1601.0,0.0,263.0,509.0377,1601.0,208.2779456,131.75,Middle McCowen 114H,,,Derrick Hyperpool,6,13788.0,12.2,66.2,1497.768931,670.0,80.0,180.0,103.0,568.0,2023-09-02 00:00:00,8.75,2.029319243,0.959351603,1076.768931,0.10235,1,,28.664041,-98.373269,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,23550.0,42013359640000,13.0,42.0
381,1899,,Marathon Oil,H&P 526,0.815147882,933.519499,1.0,0.953636642,1615.0,0.0,0.0,890.2384,1615.0,209.6166134,132.6666667,Middle McCowen 311H,,,Derrick Hyperpool,5,13122.0,12.35,62.6,1823.757899,507.0,245.0,176.0,92.0,595.0,21-01-2023,8.75,1.145760506,0.995357051,1024.757899,0.1015,1,,28.663874,-98.373469,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,21081.0,42013359610000,13.0,42.0
382,1900,,Marathon Oil,H&P 526,0.839632193,992.7649042,1.018879133,0.80031838,1602.0,0.0,15.0,794.528,1602.0,175.4935065,133.2,Middle McCowen 312H,,,Derrick Hyperpool,5,13513.0,12.4,77.0,1787.292904,604.0,153.0,189.0,74.0,582.0,26-01-2023,8.75,1.283781062,0.966556295,1055.292904,0.09614,1,,28.663892,-98.373352,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,18611.0,42013359620000,13.0,42.0
383,1902,,Marathon Oil,H&P 539,0.793697059,809.5987032,1.124760963,1.287048257,1950.0,0.0,130.0,1041.9926,1950.0,190.0666667,153.5,Hedtke-Henke Unit 5H,,,Brandt King Cobra,5,11404.0,12.1,60.0,1851.591303,820.0,253.0,121.0,85.0,671.0,27-03-2023,8.75,1.227455934,1.436124511,890.5913032,0.10072,1,,28.848645,-97.994768,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,0.0,42255376750000,255.0,42.0
384,1903,,Marathon Oil,H&P 539,0.822279554,907.0749745,1.576031562,1.077504096,2371.0,437.0,126.0,977.377,2371.0,111.4071295,146.6666667,Middle McCowen 120H,,,Brandt King Cobra,7,11876.0,11.0,106.6,1884.451974,983.0,185.0,176.0,136.0,891.0,18-01-2023,8.75,1.514257037,1.59576996,927.4519745,0.098471429,1,,28.672368,-98.361415,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,16716.0,42013359540000,13.0,42.0
385,1904,,Marathon Oil,H&P 539,0.821426387,857.5486674,1.139779046,1.351494141,1879.0,0.0,162.0,1158.972,1879.0,140.626506,149.6,Middle McCowen 122H,,,Brandt King Cobra,5,11672.0,11.0,83.0,2016.520667,774.0,326.0,247.0,124.0,408.0,25-01-2023,8.75,1.269228247,1.613786777,911.5206674,0.08232,1,,28.672413,-98.361357,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,18931.0,42013359550000,13.0,42.0
386,1905,,Marathon Oil,H&P 539,0.856640227,1026.966024,1.032369706,1.022784372,1688.0,0.0,34.0,1050.3648,1688.0,206.0895522,151.3333333,Middle McCowen 123H,,,Brandt King Cobra,5,13808.0,11.1,67.0,2077.330824,740.0,195.0,140.0,94.0,519.0,2023-10-02 00:00:00,8.75,1.112946664,1.084082894,1078.330824,0.08706,1,,28.672454,-98.361296,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,20146.0,42013359560000,13.0,42.0
387,1906,,Marathon Oil,H&P 539,0.836870757,1045.059583,1.187360688,0.960148317,1994.0,0.0,188.0,1003.4122,1994.0,143.71875,138.8,Middle McCowen 124H,,,Brandt King Cobra,5,13797.0,10.9,96.0,2048.471783,665.0,205.0,247.0,131.0,746.0,2023-02-02 00:00:00,8.75,1.243756056,1.158266991,1077.471783,0.09634,1,,28.672499,-98.361238,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,16891.0,42013359570000,13.0,42.0
388,1907,,Marathon Oil,H&P 539,0.798744145,867.190637,1.047933338,1.058523306,1543.0,0.0,44.0,917.9415,1543.0,166.9496403,163.5,Vajdos-Foegelle Unit 4H,,,Brandt King Cobra,5,11603.0,12.1,69.5,1785.132137,685.0,131.0,112.0,71.0,544.0,2023-09-03 00:00:00,8.75,1.088304647,1.102488212,906.132137,0.10962,1,,28.848645,-97.994612,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,18772.0,42255376770000,255.0,42.0
389,1908,,Marathon Oil,H&P 539,0.832373917,1013.268476,1.072215959,1.4485989,2361.0,0.0,106.0,1467.8196,2361.0,145.5811138,162.3333333,Vajdos-Foegelle Unit 5H,,,Brandt King Cobra,7,12025.0,12.315,82.6,2481.088076,569.0,117.0,159.0,123.0,1393.0,2023-03-03 00:00:00,8.75,0.659481588,1.030787233,939.0880762,0.116257143,1,,28.848645,-97.994534,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,19619.0,42255376760000,255.0,42.0
390,1931,,Oxy,H&P 479,0.784826663,441.716662,1.039630051,2.656345348,1795.6,27.5,19.0,1173.352,1795.6,87.00464396,95.625,Top Spot 1H,,,Brandt King Cobra,11,11241.0,9.625,129.2,1615.068662,526.9,0.0,12.4,105.1,1151.2,2023-03-03 00:00:00,6.75,0.549195808,1.213630947,530.968662,0.064181818,1,,32.386046,-103.73331,DELAWARE,PERMIAN BASIN,20685.0,30015485940000,15.0,30.0
391,1931,,Oxy,H&P 479,0.981302191,296.5244487,1.0,1.903047126,0.0,0.0,0.0,564.3,0.0,102.8729282,57.5,Top Spot 1H,,,Brandt King Cobra,4,3724.0,9.625,36.2,860.8244487,0.0,0.0,0.0,0.0,0.0,18-02-2023,8.75,0.0,0.0,290.8244487,0.01,1,,32.386046,-103.73331,DELAWARE,PERMIAN BASIN,20685.0,30015485940000,15.0,30.0
392,1932,,Oxy,H&P 466,0.751120588,950.6007592,1.0,3.058060991,3511.2,0.0,0.0,2906.9951,3511.2,115.8559322,93.55555556,FANTA 28-0-5-17 B 12HF,,,Derrick Hyperpool,11,13671.0,13.8,118.0,3857.595859,1438.7,740.6,710.4,143.5,478.0,13-02-2023,8.5,1.043414211,3.010632721,1007.495859,0.088,1,,31.851236,-103.4036413,DELAWARE,PERMIAN BASIN,25325.0,42301359860000,301.0,42.0
393,1933,,Oxy,H&P 466,0.805405145,985.2856934,1.017714377,2.182915488,2891.4,0.0,38.1,2150.7954,2891.4,66.79126214,105.3076923,FANTA 28-0-5-17 F 22HF,,,Derrick Hyperpool,14,13759.0,13.45,206.0,3136.081093,1359.5,427.4,538.4,148.8,417.3,2023-03-03 00:00:00,8.5,1.150318622,2.439986323,1013.981093,0.110071429,1,,31.851261,-103.4035496,DELAWARE,PERMIAN BASIN,25570.0,42301359870000,301.0,42.0
394,1934,,Oxy,H&P 466,0.741706589,816.8026056,1.0,2.477908354,2496.2,0.0,0.0,2023.962,2496.2,78.97530864,97.625,FANTA 28-0-5-17 I 82HF,,,Derrick Hyperpool,8,12794.0,13.85,162.0,2840.764606,1268.3,365.0,388.1,150.0,324.8,28-01-2023,8.5,1.072846229,2.302981772,942.8646056,0.11925,1,,31.851286,-103.403458,DELAWARE,PERMIAN BASIN,25346.0,42301359880000,301.0,42.0
